DATE,GEO,CATEGORY,VALUE
2022-04-01,Prince Edward Island,house,121.3
2022-04-01,Quebec,house,140.5
2022-04-01,"Québec, Quebec",house,124
2022-04-01,"Regina, Saskatchewan",house,103
2022-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-04-01,Saskatchewan,house,105.7
2022-04-01,"Saskatoon, Saskatchewan",house,107.3
2022-04-01,"Sherbrooke, Quebec",house,111.5
2022-04-01,"St. Catharines-Niagara, Ontario",house,128.3
2022-04-01,"St. John's, Newfoundland and Labrador",house,104.7
2022-04-01,"Toronto, Ontario",house,115.6
2022-04-01,"Trois-Rivières, Quebec",house,111
2022-04-01,"Vancouver, British Columbia",house,128.6
2022-04-01,"Victoria, British Columbia",house,125.3
2022-04-01,"Windsor, Ontario",house,144.3
2022-04-01,"Winnipeg, Manitoba",house,142.4
2022-05-01,Alberta,house,118.3
2022-05-01,Atlantic Region,house,117.2
2022-05-01,British Columbia,house,128
2022-05-01,"Calgary, Alberta",house,125.2
2022-05-01,Canada,house,125.7
2022-05-01,"Charlottetown, Prince Edward Island",house,121.3
2022-05-01,"Edmonton, Alberta",house,110.7
2022-05-01,"Greater Sudbury, Ontario",house,121.8
2022-05-01,"Guelph, Ontario",house,124
2022-05-01,"Halifax, Nova Scotia",house,122
2022-05-01,"Hamilton, Ontario",house,116.8
2022-05-01,"Kelowna, British Columbia",house,124.4
2022-05-01,"Kitchener-Cambridge-Waterloo, Ontario",house,159.5
2022-05-01,"London, Ontario",house,147.8
2022-05-01,Manitoba,house,143.6
2022-05-01,"Montréal, Quebec",house,151.9
2022-05-01,New Brunswick,house,119.5
2022-05-01,Newfoundland and Labrador,house,104.7
2022-05-01,Nova Scotia,house,122
2022-05-01,Ontario,house,127.2
2022-05-01,"Oshawa, Ontario",house,122
2022-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,173.6
2022-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-05-01,Prairie Region,house,119.9
2022-05-01,Prince Edward Island,house,121.3
2022-05-01,Quebec,house,141.6
2022-05-01,"Québec, Quebec",house,124.8
2022-05-01,"Regina, Saskatchewan",house,103
2022-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-05-01,Saskatchewan,house,105.8
2022-05-01,"Saskatoon, Saskatchewan",house,107.6
2022-05-01,"Sherbrooke, Quebec",house,111.5
2022-05-01,"St. Catharines-Niagara, Ontario",house,130.5
2022-05-01,"St. John's, Newfoundland and Labrador",house,104.7
2022-05-01,"Toronto, Ontario",house,115.6
2022-05-01,"Trois-Rivières, Quebec",house,111
2022-05-01,"Vancouver, British Columbia",house,128.6
2022-05-01,"Victoria, British Columbia",house,125.3
2022-05-01,"Windsor, Ontario",house,146.7
2022-05-01,"Winnipeg, Manitoba",house,143.6
2022-06-01,Alberta,house,118.4
2022-06-01,Atlantic Region,house,117.4
2022-06-01,British Columbia,house,128.1
2022-06-01,"Calgary, Alberta",house,125.3
2022-06-01,Canada,house,125.9
2022-06-01,"Charlottetown, Prince Edward Island",house,122.5
2022-06-01,"Edmonton, Alberta",house,110.8
2022-06-01,"Greater Sudbury, Ontario",house,122
2022-06-01,"Guelph, Ontario",house,124
2022-06-01,"Halifax, Nova Scotia",house,122
2022-06-01,"Hamilton, Ontario",house,116.8
2022-06-01,"Kelowna, British Columbia",house,124.4
2022-06-01,"Kitchener-Cambridge-Waterloo, Ontario",house,160.2
2022-06-01,"London, Ontario",house,147.8
2022-06-01,Manitoba,house,143.6
2022-06-01,"Montréal, Quebec",house,151.7
2022-06-01,New Brunswick,house,119.5
2022-06-01,Newfoundland and Labrador,house,105.2
2022-06-01,Nova Scotia,house,122
2022-06-01,Ontario,house,127.5
2022-06-01,"Oshawa, Ontario",house,122
2022-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,174.8
2022-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-06-01,Prairie Region,house,120
2022-06-01,Prince Edward Island,house,122.5
2022-06-01,Quebec,house,141.5
2022-06-01,"Québec, Quebec",house,125.3
2022-06-01,"Regina, Saskatchewan",house,103.1
2022-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-06-01,Saskatchewan,house,106.2
2022-06-01,"Saskatoon, Saskatchewan",house,108.1
2022-06-01,"Sherbrooke, Quebec",house,111.5
2022-06-01,"St. Catharines-Niagara, Ontario",house,130.5
2022-06-01,"St. John's, Newfoundland and Labrador",house,105.2
2022-06-01,"Toronto, Ontario",house,115.6
2022-06-01,"Trois-Rivières, Quebec",house,111
2022-06-01,"Vancouver, British Columbia",house,128.7
2022-06-01,"Victoria, British Columbia",house,125.3
2022-06-01,"Windsor, Ontario",house,148.7
2022-06-01,"Winnipeg, Manitoba",house,143.6
2022-07-01,Alberta,house,118
2022-07-01,Atlantic Region,house,117.4
2022-07-01,British Columbia,house,128.7
2022-07-01,"Calgary, Alberta",house,124.9
2022-07-01,Canada,house,126
2022-07-01,"Charlottetown, Prince Edward Island",house,122.8
2022-07-01,"Edmonton, Alberta",house,110.5
2022-07-01,"Greater Sudbury, Ontario",house,122
2022-07-01,"Guelph, Ontario",house,124
2022-07-01,"Halifax, Nova Scotia",house,122
2022-07-01,"Hamilton, Ontario",house,116.8
2022-07-01,"Kelowna, British Columbia",house,124.6
2022-07-01,"Kitchener-Cambridge-Waterloo, Ontario",house,159
2022-07-01,"London, Ontario",house,148.1
2022-07-01,Manitoba,house,143.6
2022-07-01,"Montréal, Quebec",house,151.5
2022-07-01,New Brunswick,house,119.5
2022-07-01,Newfoundland and Labrador,house,105.2
2022-07-01,Nova Scotia,house,122
2022-07-01,Ontario,house,127.5
2022-07-01,"Oshawa, Ontario",house,122
2022-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.8
2022-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-07-01,Prairie Region,house,119.7
2022-07-01,Prince Edward Island,house,122.8
2022-07-01,Quebec,house,141.4
2022-07-01,"Québec, Quebec",house,125.3
2022-07-01,"Regina, Saskatchewan",house,103.1
2022-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-07-01,Saskatchewan,house,106.1
2022-07-01,"Saskatoon, Saskatchewan",house,108
2022-07-01,"Sherbrooke, Quebec",house,111.5
2022-07-01,"St. Catharines-Niagara, Ontario",house,130.5
2022-07-01,"St. John's, Newfoundland and Labrador",house,105.2
2022-07-01,"Toronto, Ontario",house,115.6
2022-07-01,"Trois-Rivières, Quebec",house,111
2022-07-01,"Vancouver, British Columbia",house,129.4
2022-07-01,"Victoria, British Columbia",house,125.3
2022-07-01,"Windsor, Ontario",house,148.7
2022-07-01,"Winnipeg, Manitoba",house,143.6
2022-08-01,Alberta,house,118.2
2022-08-01,Atlantic Region,house,117.4
2022-08-01,British Columbia,house,128.7
2022-08-01,"Calgary, Alberta",house,125.2
2022-08-01,Canada,house,126.1
2022-08-01,"Charlottetown, Prince Edward Island",house,122.8
2022-08-01,"Edmonton, Alberta",house,110.6
2022-08-01,"Greater Sudbury, Ontario",house,122
2022-08-01,"Guelph, Ontario",house,124
2022-08-01,"Halifax, Nova Scotia",house,122
2022-08-01,"Hamilton, Ontario",house,116.8
2022-08-01,"Kelowna, British Columbia",house,124.6
2022-08-01,"Kitchener-Cambridge-Waterloo, Ontario",house,159.4
2022-08-01,"London, Ontario",house,148.1
2022-08-01,Manitoba,house,143.6
2022-08-01,"Montréal, Quebec",house,151.5
2022-08-01,New Brunswick,house,119.5
2022-08-01,Newfoundland and Labrador,house,105.2
2022-08-01,Nova Scotia,house,122
2022-08-01,Ontario,house,127.6
2022-08-01,"Oshawa, Ontario",house,122
2022-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.7
2022-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-08-01,Prairie Region,house,120
2022-08-01,Prince Edward Island,house,122.8
2022-08-01,Quebec,house,141.5
2022-08-01,"Québec, Quebec",house,125.3
2022-08-01,"Regina, Saskatchewan",house,103.1
2022-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-08-01,Saskatchewan,house,106.7
2022-08-01,"Saskatoon, Saskatchewan",house,109
2022-08-01,"Sherbrooke, Quebec",house,111.5
2022-08-01,"St. Catharines-Niagara, Ontario",house,130.5
2022-08-01,"St. John's, Newfoundland and Labrador",house,105.2
2022-08-01,"Toronto, Ontario",house,115.6
2022-08-01,"Trois-Rivières, Quebec",house,111
2022-08-01,"Vancouver, British Columbia",house,129.4
2022-08-01,"Victoria, British Columbia",house,125.3
2022-08-01,"Windsor, Ontario",house,148.7
2022-08-01,"Winnipeg, Manitoba",house,143.6
2022-09-01,Alberta,house,118
2022-09-01,Atlantic Region,house,117.4
2022-09-01,British Columbia,house,128.7
2022-09-01,"Calgary, Alberta",house,124.6
2022-09-01,Canada,house,126
2022-09-01,"Charlottetown, Prince Edward Island",house,122.6
2022-09-01,"Edmonton, Alberta",house,110.8
2022-09-01,"Greater Sudbury, Ontario",house,122
2022-09-01,"Guelph, Ontario",house,124
2022-09-01,"Halifax, Nova Scotia",house,122
2022-09-01,"Hamilton, Ontario",house,116.1
2022-09-01,"Kelowna, British Columbia",house,124.6
2022-09-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.4
2022-09-01,"London, Ontario",house,148.1
2022-09-01,Manitoba,house,143.6
2022-09-01,"Montréal, Quebec",house,151.4
2022-09-01,New Brunswick,house,119.5
2022-09-01,Newfoundland and Labrador,house,105.6
2022-09-01,Nova Scotia,house,122
2022-09-01,Ontario,house,127.4
2022-09-01,"Oshawa, Ontario",house,122
2022-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.7
2022-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-09-01,Prairie Region,house,119.8
2022-09-01,Prince Edward Island,house,122.6
2022-09-01,Quebec,house,141.3
2022-09-01,"Québec, Quebec",house,125.3
2022-09-01,"Regina, Saskatchewan",house,102.9
2022-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-09-01,Saskatchewan,house,106.9
2022-09-01,"Saskatoon, Saskatchewan",house,109.3
2022-09-01,"Sherbrooke, Quebec",house,111.5
2022-09-01,"St. Catharines-Niagara, Ontario",house,130.1
2022-09-01,"St. John's, Newfoundland and Labrador",house,105.6
2022-09-01,"Toronto, Ontario",house,115.6
2022-09-01,"Trois-Rivières, Quebec",house,111
2022-09-01,"Vancouver, British Columbia",house,129.4
2022-09-01,"Victoria, British Columbia",house,125.3
2022-09-01,"Windsor, Ontario",house,147.8
2022-09-01,"Winnipeg, Manitoba",house,143.6
2022-10-01,Alberta,house,117.7
2022-10-01,Atlantic Region,house,117.4
2022-10-01,British Columbia,house,127.8
2022-10-01,"Calgary, Alberta",house,124.6
2022-10-01,Canada,house,125.7
2022-10-01,"Charlottetown, Prince Edward Island",house,122.6
2022-10-01,"Edmonton, Alberta",house,110.1
2022-10-01,"Greater Sudbury, Ontario",house,122
2022-10-01,"Guelph, Ontario",house,124
2022-10-01,"Halifax, Nova Scotia",house,122
2022-10-01,"Hamilton, Ontario",house,116.1
2022-10-01,"Kelowna, British Columbia",house,124.2
2022-10-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.8
2022-10-01,"London, Ontario",house,147.5
2022-10-01,Manitoba,house,142.6
2022-10-01,"Montréal, Quebec",house,152
2022-10-01,New Brunswick,house,119.5
2022-10-01,Newfoundland and Labrador,house,105.6
2022-10-01,Nova Scotia,house,122
2022-10-01,Ontario,house,127.4
2022-10-01,"Oshawa, Ontario",house,122
2022-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.9
2022-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-10-01,Prairie Region,house,119.4
2022-10-01,Prince Edward Island,house,122.6
2022-10-01,Quebec,house,141.9
2022-10-01,"Québec, Quebec",house,125.8
2022-10-01,"Regina, Saskatchewan",house,102.5
2022-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-10-01,Saskatchewan,house,106.9
2022-10-01,"Saskatoon, Saskatchewan",house,109.5
2022-10-01,"Sherbrooke, Quebec",house,111.5
2022-10-01,"St. Catharines-Niagara, Ontario",house,130.1
2022-10-01,"St. John's, Newfoundland and Labrador",house,105.6
2022-10-01,"Toronto, Ontario",house,115.6
2022-10-01,"Trois-Rivières, Quebec",house,111
2022-10-01,"Vancouver, British Columbia",house,128.4
2022-10-01,"Victoria, British Columbia",house,125
2022-10-01,"Windsor, Ontario",house,147.8
2022-10-01,"Winnipeg, Manitoba",house,142.6
2022-11-01,Alberta,house,117.5
2022-11-01,Atlantic Region,house,117.4
2022-11-01,British Columbia,house,127.7
2022-11-01,"Calgary, Alberta",house,124.6
2022-11-01,Canada,house,125.5
2022-11-01,"Charlottetown, Prince Edward Island",house,122.6
2022-11-01,"Edmonton, Alberta",house,109.7
2022-11-01,"Greater Sudbury, Ontario",house,121.4
2022-11-01,"Guelph, Ontario",house,124
2022-11-01,"Halifax, Nova Scotia",house,122
2022-11-01,"Hamilton, Ontario",house,116.1
2022-11-01,"Kelowna, British Columbia",house,123.8
2022-11-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.8
2022-11-01,"London, Ontario",house,147.5
2022-11-01,Manitoba,house,142.6
2022-11-01,"Montréal, Quebec",house,151.3
2022-11-01,New Brunswick,house,119.5
2022-11-01,Newfoundland and Labrador,house,105.6
2022-11-01,Nova Scotia,house,122
2022-11-01,Ontario,house,127.3
2022-11-01,"Oshawa, Ontario",house,122
2022-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.1
2022-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-11-01,Prairie Region,house,119.2
2022-11-01,Prince Edward Island,house,122.6
2022-11-01,Quebec,house,141.4
2022-11-01,"Québec, Quebec",house,126.1
2022-11-01,"Regina, Saskatchewan",house,102.5
2022-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-11-01,Saskatchewan,house,106.5
2022-11-01,"Saskatoon, Saskatchewan",house,108.9
2022-11-01,"Sherbrooke, Quebec",house,111.5
2022-11-01,"St. Catharines-Niagara, Ontario",house,130.1
2022-11-01,"St. John's, Newfoundland and Labrador",house,105.6
2022-11-01,"Toronto, Ontario",house,115.6
2022-11-01,"Trois-Rivières, Quebec",house,111
2022-11-01,"Vancouver, British Columbia",house,128.2
2022-11-01,"Victoria, British Columbia",house,125
2022-11-01,"Windsor, Ontario",house,147.8
2022-11-01,"Winnipeg, Manitoba",house,142.6
2022-12-01,Alberta,house,117.4
2022-12-01,Atlantic Region,house,117.4
2022-12-01,British Columbia,house,127.6
2022-12-01,"Calgary, Alberta",house,124.7
2022-12-01,Canada,house,125.5
2022-12-01,"Charlottetown, Prince Edward Island",house,122.6
2022-12-01,"Edmonton, Alberta",house,109.5
2022-12-01,"Greater Sudbury, Ontario",house,121.4
2022-12-01,"Guelph, Ontario",house,124
2022-12-01,"Halifax, Nova Scotia",house,122
2022-12-01,"Hamilton, Ontario",house,116.1
2022-12-01,"Kelowna, British Columbia",house,123.4
2022-12-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.8
2022-12-01,"London, Ontario",house,147.1
2022-12-01,Manitoba,house,142.2
2022-12-01,"Montréal, Quebec",house,151.7
2022-12-01,New Brunswick,house,119.5
2022-12-01,Newfoundland and Labrador,house,105.6
2022-12-01,Nova Scotia,house,122
2022-12-01,Ontario,house,127.3
2022-12-01,"Oshawa, Ontario",house,122
2022-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,175.1
2022-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2022-12-01,Prairie Region,house,119.1
2022-12-01,Prince Edward Island,house,122.6
2022-12-01,Quebec,house,141.7
2022-12-01,"Québec, Quebec",house,126.1
2022-12-01,"Regina, Saskatchewan",house,102.1
2022-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2022-12-01,Saskatchewan,house,106.2
2022-12-01,"Saskatoon, Saskatchewan",house,108.6
2022-12-01,"Sherbrooke, Quebec",house,111.5
2022-12-01,"St. Catharines-Niagara, Ontario",house,130.1
2022-12-01,"St. John's, Newfoundland and Labrador",house,105.6
2022-12-01,"Toronto, Ontario",house,115.6
2022-12-01,"Trois-Rivières, Quebec",house,111
2022-12-01,"Vancouver, British Columbia",house,128.2
2022-12-01,"Victoria, British Columbia",house,125
2022-12-01,"Windsor, Ontario",house,147.8
2022-12-01,"Winnipeg, Manitoba",house,142.2
2023-01-01,Alberta,house,117.3
2023-01-01,Atlantic Region,house,117.3
2023-01-01,British Columbia,house,127.1
2023-01-01,"Calgary, Alberta",house,124.8
2023-01-01,Canada,house,125.2
2023-01-01,"Charlottetown, Prince Edward Island",house,122.6
2023-01-01,"Edmonton, Alberta",house,109
2023-01-01,"Greater Sudbury, Ontario",house,121.4
2023-01-01,"Guelph, Ontario",house,124
2023-01-01,"Halifax, Nova Scotia",house,121.6
2023-01-01,"Hamilton, Ontario",house,116.1
2023-01-01,"Kelowna, British Columbia",house,123.1
2023-01-01,"Kitchener-Cambridge-Waterloo, Ontario",house,157.3
2023-01-01,"London, Ontario",house,147.1
2023-01-01,Manitoba,house,140.4
2023-01-01,"Montréal, Quebec",house,151.7
2023-01-01,New Brunswick,house,119.5
2023-01-01,Newfoundland and Labrador,house,106.2
2023-01-01,Nova Scotia,house,121.6
2023-01-01,Ontario,house,127.2
2023-01-01,"Oshawa, Ontario",house,122
2023-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,174.8
2023-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2023-01-01,Prairie Region,house,118.8
2023-01-01,Prince Edward Island,house,122.6
2023-01-01,Quebec,house,141.7
2023-01-01,"Québec, Quebec",house,126.1
2023-01-01,"Regina, Saskatchewan",house,102.1
2023-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-01-01,Saskatchewan,house,106.2
2023-01-01,"Saskatoon, Saskatchewan",house,108.6
2023-01-01,"Sherbrooke, Quebec",house,111.3
2023-01-01,"St. Catharines-Niagara, Ontario",house,130
2023-01-01,"St. John's, Newfoundland and Labrador",house,106.2
2023-01-01,"Toronto, Ontario",house,115.6
2023-01-01,"Trois-Rivières, Quebec",house,111
2023-01-01,"Vancouver, British Columbia",house,127.7
2023-01-01,"Victoria, British Columbia",house,123.6
2023-01-01,"Windsor, Ontario",house,147.8
2023-01-01,"Winnipeg, Manitoba",house,140.4
2023-02-01,Alberta,house,116.9
2023-02-01,Atlantic Region,house,117.3
2023-02-01,British Columbia,house,126.8
2023-02-01,"Calgary, Alberta",house,124.8
2023-02-01,Canada,house,124.9
2023-02-01,"Charlottetown, Prince Edward Island",house,122.6
2023-02-01,"Edmonton, Alberta",house,108.3
2023-02-01,"Greater Sudbury, Ontario",house,121.4
2023-02-01,"Guelph, Ontario",house,124
2023-02-01,"Halifax, Nova Scotia",house,121.6
2023-02-01,"Hamilton, Ontario",house,116.1
2023-02-01,"Kelowna, British Columbia",house,123.1
2023-02-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.2
2023-02-01,"London, Ontario",house,146.4
2023-02-01,Manitoba,house,140.6
2023-02-01,"Montréal, Quebec",house,151.7
2023-02-01,New Brunswick,house,119.5
2023-02-01,Newfoundland and Labrador,house,106.2
2023-02-01,Nova Scotia,house,121.6
2023-02-01,Ontario,house,126.8
2023-02-01,"Oshawa, Ontario",house,122
2023-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,174.7
2023-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115
2023-02-01,Prairie Region,house,118.5
2023-02-01,Prince Edward Island,house,122.6
2023-02-01,Quebec,house,141.5
2023-02-01,"Québec, Quebec",house,126.1
2023-02-01,"Regina, Saskatchewan",house,101.9
2023-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-02-01,Saskatchewan,house,105.5
2023-02-01,"Saskatoon, Saskatchewan",house,107.7
2023-02-01,"Sherbrooke, Quebec",house,110.9
2023-02-01,"St. Catharines-Niagara, Ontario",house,128.3
2023-02-01,"St. John's, Newfoundland and Labrador",house,106.2
2023-02-01,"Toronto, Ontario",house,115.2
2023-02-01,"Trois-Rivières, Quebec",house,111.2
2023-02-01,"Vancouver, British Columbia",house,127.6
2023-02-01,"Victoria, British Columbia",house,122.5
2023-02-01,"Windsor, Ontario",house,147.3
2023-02-01,"Winnipeg, Manitoba",house,140.6
2023-03-01,Alberta,house,117.1
2023-03-01,Atlantic Region,house,117.5
2023-03-01,British Columbia,house,126.8
2023-03-01,"Calgary, Alberta",house,124.9
2023-03-01,Canada,house,124.9
2023-03-01,"Charlottetown, Prince Edward Island",house,122.6
2023-03-01,"Edmonton, Alberta",house,108.6
2023-03-01,"Greater Sudbury, Ontario",house,121.4
2023-03-01,"Guelph, Ontario",house,124
2023-03-01,"Halifax, Nova Scotia",house,122
2023-03-01,"Hamilton, Ontario",house,116.1
2023-03-01,"Kelowna, British Columbia",house,123.1
2023-03-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.3
2023-03-01,"London, Ontario",house,147.2
2023-03-01,Manitoba,house,140
2023-03-01,"Montréal, Quebec",house,151.7
2023-03-01,New Brunswick,house,119.5
2023-03-01,Newfoundland and Labrador,house,106.2
2023-03-01,Nova Scotia,house,122
2023-03-01,Ontario,house,126.7
2023-03-01,"Oshawa, Ontario",house,122
2023-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,173.4
2023-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115
2023-03-01,Prairie Region,house,118.6
2023-03-01,Prince Edward Island,house,122.6
2023-03-01,Quebec,house,141.6
2023-03-01,"Québec, Quebec",house,126.3
2023-03-01,"Regina, Saskatchewan",house,101.9
2023-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-03-01,Saskatchewan,house,105.5
2023-03-01,"Saskatoon, Saskatchewan",house,107.7
2023-03-01,"Sherbrooke, Quebec",house,112.2
2023-03-01,"St. Catharines-Niagara, Ontario",house,128.2
2023-03-01,"St. John's, Newfoundland and Labrador",house,106.2
2023-03-01,"Toronto, Ontario",house,115.2
2023-03-01,"Trois-Rivières, Quebec",house,111.2
2023-03-01,"Vancouver, British Columbia",house,127.6
2023-03-01,"Victoria, British Columbia",house,121.9
2023-03-01,"Windsor, Ontario",house,146.8
2023-03-01,"Winnipeg, Manitoba",house,140
2023-04-01,Alberta,house,117
2023-04-01,Atlantic Region,house,117.1
2023-04-01,British Columbia,house,126.8
2023-04-01,"Calgary, Alberta",house,124.8
2023-04-01,Canada,house,124.8
2023-04-01,"Charlottetown, Prince Edward Island",house,122.6
2023-04-01,"Edmonton, Alberta",house,108.5
2023-04-01,"Greater Sudbury, Ontario",house,121.4
2023-04-01,"Guelph, Ontario",house,123
2023-04-01,"Halifax, Nova Scotia",house,121.3
2023-04-01,"Hamilton, Ontario",house,116.2
2023-04-01,"Kelowna, British Columbia",house,123.1
2023-04-01,"Kitchener-Cambridge-Waterloo, Ontario",house,157.1
2023-04-01,"London, Ontario",house,145.7
2023-04-01,Manitoba,house,141.5
2023-04-01,"Montréal, Quebec",house,152.5
2023-04-01,New Brunswick,house,119.5
2023-04-01,Newfoundland and Labrador,house,105.8
2023-04-01,Nova Scotia,house,121.3
2023-04-01,Ontario,house,126.4
2023-04-01,"Oshawa, Ontario",house,121.6
2023-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,172.3
2023-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115
2023-04-01,Prairie Region,house,118.7
2023-04-01,Prince Edward Island,house,122.6
2023-04-01,Quebec,house,142.5
2023-04-01,"Québec, Quebec",house,128.8
2023-04-01,"Regina, Saskatchewan",house,102.9
2023-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-04-01,Saskatchewan,house,106
2023-04-01,"Saskatoon, Saskatchewan",house,108
2023-04-01,"Sherbrooke, Quebec",house,112.2
2023-04-01,"St. Catharines-Niagara, Ontario",house,128.1
2023-04-01,"St. John's, Newfoundland and Labrador",house,105.8
2023-04-01,"Toronto, Ontario",house,115.2
2023-04-01,"Trois-Rivières, Quebec",house,111.2
2023-04-01,"Vancouver, British Columbia",house,127.6
2023-04-01,"Victoria, British Columbia",house,121.9
2023-04-01,"Windsor, Ontario",house,146
2023-04-01,"Winnipeg, Manitoba",house,141.5
2023-05-01,Alberta,house,117.4
2023-05-01,Atlantic Region,house,117.1
2023-05-01,British Columbia,house,127
2023-05-01,"Calgary, Alberta",house,125.8
2023-05-01,Canada,house,124.9
2023-05-01,"Charlottetown, Prince Edward Island",house,122.6
2023-05-01,"Edmonton, Alberta",house,108.2
2023-05-01,"Greater Sudbury, Ontario",house,120
2023-05-01,"Guelph, Ontario",house,123
2023-05-01,"Halifax, Nova Scotia",house,121.3
2023-05-01,"Hamilton, Ontario",house,115.5
2023-05-01,"Kelowna, British Columbia",house,123.8
2023-05-01,"Kitchener-Cambridge-Waterloo, Ontario",house,157.5
2023-05-01,"London, Ontario",house,145.7
2023-05-01,Manitoba,house,141.5
2023-05-01,"Montréal, Quebec",house,152.5
2023-05-01,New Brunswick,house,119.5
2023-05-01,Newfoundland and Labrador,house,105.8
2023-05-01,Nova Scotia,house,121.3
2023-05-01,Ontario,house,126.3
2023-05-01,"Oshawa, Ontario",house,121.6
2023-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,172.2
2023-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.3
2023-05-01,Prairie Region,house,119
2023-05-01,Prince Edward Island,house,122.6
2023-05-01,Quebec,house,142.7
2023-05-01,"Québec, Quebec",house,129.9
2023-05-01,"Regina, Saskatchewan",house,102.9
2023-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-05-01,Saskatchewan,house,105.8
2023-05-01,"Saskatoon, Saskatchewan",house,107.7
2023-05-01,"Sherbrooke, Quebec",house,111.4
2023-05-01,"St. Catharines-Niagara, Ontario",house,127.4
2023-05-01,"St. John's, Newfoundland and Labrador",house,105.8
2023-05-01,"Toronto, Ontario",house,115.1
2023-05-01,"Trois-Rivières, Quebec",house,111.2
2023-05-01,"Vancouver, British Columbia",house,127.8
2023-05-01,"Victoria, British Columbia",house,121.9
2023-05-01,"Windsor, Ontario",house,146
2023-05-01,"Winnipeg, Manitoba",house,141.5
2023-06-01,Alberta,house,117.4
2023-06-01,Atlantic Region,house,117.1
2023-06-01,British Columbia,house,127.5
2023-06-01,"Calgary, Alberta",house,126.6
2023-06-01,Canada,house,125
2023-06-01,"Charlottetown, Prince Edward Island",house,122.6
2023-06-01,"Edmonton, Alberta",house,107.1
2023-06-01,"Greater Sudbury, Ontario",house,120.7
2023-06-01,"Guelph, Ontario",house,123
2023-06-01,"Halifax, Nova Scotia",house,121.3
2023-06-01,"Hamilton, Ontario",house,115.5
2023-06-01,"Kelowna, British Columbia",house,123.6
2023-06-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.8
2023-06-01,"London, Ontario",house,145.2
2023-06-01,Manitoba,house,141.4
2023-06-01,"Montréal, Quebec",house,151.9
2023-06-01,New Brunswick,house,119.5
2023-06-01,Newfoundland and Labrador,house,105.8
2023-06-01,Nova Scotia,house,121.3
2023-06-01,Ontario,house,126.3
2023-06-01,"Oshawa, Ontario",house,121.6
